img1_idx,img2_idx,sum
23595,44569,5
46324,56450,4
40970,33270,12
31664,7115,11
46120,51796,15
42687,20673,8
14038,43954,5
13181,56394,5
11359,23530,6
32515,37166,10
6345,46111,9
57598,11159,10
32450,4790,3
45620,50102,11
25972,1350,13
31416,27051,12
42017,22191,15
45206,11430,9
49010,27801,14
57212,21258,15
17981,4232,11
11684,3915,13
24677,39693,16
11679,24946,10
48791,3994,6
44178,30394,16
47706,15100,6
45620,27395,2
27879,3123,7
48251,16550,11
24035,59997,7
39241,7092,11
43452,53905,8
25761,54307,18
18222,33939,3
2116,28584,13
45031,42872,11
18437,40480,12
52462,44155,13
31826,29957,8
34816,56034,13
18690,5255,13
54983,38093,7
55874,36521,12
29943,49742,14
26877,44316,11
14499,4989,17
29732,39501,9
16283,23082,4
48678,46479,7
47760,45829,10
15759,53232,7
57611,31170,17
9494,21217,14
56926,39476,4
14400,51875,11
50784,40112,13
16831,42956,7
29470,53313,14
19939,20569,7
41073,46410,1
40034,50414,15
1426,34952,14
49121,40844,9
10465,22643,8
46012,52103,5
36907,42955,9
39933,37273,7
1031,6043,2
23978,28723,14
8128,44506,10
53769,42357,9
36342,46011,6
49504,41754,6
24970,31496,6
44164,40229,11
45072,57533,8
8078,19786,2
32280,29472,11
54432,23325,4
16037,13164,4
57696,12448,14
43077,32494,2
31146,36626,3
4449,51377,4
44805,53382,10
36120,36614,4
13158,21251,9
45440,54451,18
6072,7158,8
46002,43198,5
19321,50352,7
2648,6819,2
22361,57141,7
45235,26532,8
9775,59972,1
22965,54768,10
47890,16812,4
59666,35018,16
6284,918,15
49799,6201,13
53895,32075,11
15436,30028,13
29150,33263,8
3991,16264,16
37334,44514,14
18441,34881,16
23514,39763,9
24689,52002,1
38967,11405,9
17881,56340,2
47970,42906,6
6686,44044,16
8325,59942,13
43924,30671,13
6133,44149,2
15453,31794,5
6855,46445,4
13539,43707,11
42655,755,10
30614,33849,5
5867,44450,11
31311,29336,3
10935,39860,9
39837,28781,13
46705,58754,1
34838,19148,17
23772,56096,16
27975,31068,7
25596,50577,2
4073,34503,10
57954,38495,9
57226,49632,11
59287,26783,12
52762,40926,5
5322,46244,9
14658,44998,10
348,41505,16
36871,29677,0
49817,12794,8
37726,49118,6
447,25800,2
29606,553,5
41363,28404,10
26975,18859,12
18770,3122,4
2468,21339,7
33843,52907,3
29374,41316,6
56763,38409,6
10437,35894,13
39064,53149,13
838,48108,8
5354,34196,12
42376,22418,13
55818,16884,14
15893,36248,8
20037,55069,10
1826,17593,12
30208,21282,17
19602,47609,7
24433,35386,3
15030,33865,3
27942,357,6
51480,3492,6
16308,11943,2
2090,57092,7
59367,7034,12
54380,17471,4
23323,47779,6
7059,25983,8
49361,38878,15
12865,46095,14
23987,39147,10
57342,8540,2
21228,44501,8
9715,19246,5
59231,13053,9
44910,35608,10
7701,6362,6
46590,9566,10
1268,55781,8
33312,8875,8
4271,28698,9
49485,31273,15
51912,47053,14
47050,16293,5
29350,16334,7
25298,58613,13
53521,11136,6
49592,10223,2
13217,48797,1
13479,14361,10
8775,36037,5
44963,31849,13
54680,37377,2
33144,18427,16
1103,44837,12
28079,56241,1
36329,4216,3
57695,49236,5
24448,41810,3
19380,24520,6
5425,31949,4
22460,44729,6
26937,4199,3
40813,5020,1
41007,32592,9
44477,27377,8
6535,44460,15
42944,25362,16
46423,47701,13
5180,56589,9
55560,2810,15
196,41509,12
21070,36731,2
30344,682,6
58707,48669,7
20655,18734,9
49456,39773,11
37184,21555,9
49801,47647,9
44921,33768,13
7657,12320,13
54089,40559,7
42704,2984,15
32453,57312,11
37281,19864,16
3294,29116,14
20982,34654,15
34303,43195,4
56656,33902,2
43022,2343,9
50507,26763,9
1962,28952,14
19754,27298,12
25985,42266,15
34415,3083,16
14777,2656,13
30429,52841,4
39796,31878,10
26204,13876,13
59211,21729,13
4370,8914,12
36772,24976,10
57475,844,4
10998,37227,7
33393,52305,7
35972,4164,7
55499,53802,6
3795,31449,9
13436,34728,11
48441,51045,1
21398,37307,3
34555,27974,8
58487,37415,2
50313,35453,3
24940,33675,1
5055,28315,13
17670,34673,13
56211,12330,9
29263,25808,7
1323,4639,7
42518,5091,5
46553,24517,4
50317,56198,6
22644,55424,5
45223,6551,14
22147,45375,7
14243,22591,15
23507,7440,8
29868,16366,12
20731,10939,5
52733,44992,17
6360,34201,4
18344,6016,9
12446,39923,8
9205,50489,6
2607,9990,13
48971,39943,9
46566,36225,12
39714,15088,6
4339,18867,7
27545,12460,12
21570,59082,10
39548,50015,12
40933,51838,8
9610,24648,7
57269,11331,13
13259,50620,8
57646,56780,14
55715,55559,5
45805,34666,13
58496,25964,11
6992,33224,3
56895,5502,7
45349,53587,1
35779,41205,3
34345,45883,5
19324,33226,11
960,29,12
50498,34326,3
22717,27374,5
38615,4291,8
12481,34554,10
19986,16102,12
6656,24577,10
15644,9989,11
17774,29133,5
37334,48177,7
32353,15658,10
37716,30055,3
59098,51691,13
12961,25411,12
56564,40937,11
35461,27509,5
15559,15682,4
8131,14859,2
40305,23244,9
51694,34477,11
29776,2492,13
56323,55572,14
10843,50753,8
4204,27996,7
45970,8608,12
29330,42368,13
44494,2424,9
17116,46336,12
59512,22929,3
3270,48594,13
56813,27241,13
8492,19700,13
16506,27974,14
36411,25308,14
41956,14404,6
16409,54274,16
37923,25580,6
41357,48735,3
14658,19129,8
30880,55379,8
56112,54054,15
13852,26913,9
37204,55738,9
6404,26452,14
29982,5114,8
47303,44864,8
29130,29296,11
40211,34891,9
21384,20274,9
1086,35344,10
4694,4059,9
6844,10312,5
39109,49256,12
54359,10688,6
46363,19188,8
5830,41664,4
1280,18244,7
47290,11274,9
3564,44175,9
8904,34971,5
40474,30359,12
59082,54973,9
49787,14765,4
27343,38828,1
7611,792,12
45150,18840,6
38204,14665,17
42527,55003,14
29703,7554,6
35415,41430,9
1380,9616,5
26039,55546,10
5287,58299,11
13862,22137,6
44692,14803,3
59828,15546,11
55041,14744,16
7680,59127,18
20868,54480,5
22623,19132,10
41165,56097,11
52195,45939,5
34141,50604,9
16757,15462,6
27865,44884,9
31058,38963,1
30138,49047,15
23094,45014,14
23867,59217,15
7040,14399,7
8537,15292,6
34688,20389,18
10227,43334,13
2611,20937,11
31254,42247,9
37989,59,3
33251,3703,9
12366,40562,4
29886,24954,16
15732,52740,8
48357,55154,10
21221,16139,3
49157,59966,9
36764,27019,6
12399,26047,8
11270,28110,6
9763,47627,9
8610,50356,2
46300,20725,13
5425,8003,1
14218,14692,8
44818,14339,13
52979,28313,13
3962,34390,4
51981,6856,12
40614,20588,9
41935,28087,17
39789,40129,2
5758,39379,8
58984,39098,10
56238,20941,12
52322,13441,11
30578,32778,0
33021,50476,9
36775,40865,5
12557,35990,9
41721,25840,7
52774,28168,11
20426,2827,7
32552,44177,18
25300,27157,14
34304,15224,9
30150,23856,6
47324,6384,1
46953,18669,12
58598,18322,13
45490,5607,14
42325,22424,12
34286,58545,12
47637,29021,14
40002,56533,0
3249,52472,13
25026,21020,16
36289,25399,5
26397,22406,17
9291,59858,14
51300,21716,8
35128,56808,6
49065,2835,7
52213,46097,9
39316,12190,15
2071,3893,7
24720,30774,11
37409,56656,6
24199,19898,10
4185,19835,10
38201,16621,13
33962,55922,3
10447,50394,16
654,22512,8
42930,36819,8
50185,33828,3
41356,18953,4
44206,29382,15
11928,49547,14
40104,18205,11
28002,1064,8
39363,229,0
12304,25229,14
34215,37449,10
2848,2578,11
40134,54538,17
24285,49033,17
57923,3179,9
23298,7646,5
31177,51166,9
45523,2484,10
24949,46236,10
3392,59520,13
21873,15555,6
52674,35228,11
22626,51909,10
43610,3833,2
11558,30664,8
18588,50546,5
20583,25691,9
44413,32728,7
2047,23132,2
20227,40353,12
17651,5944,9
42287,49035,6
52486,17343,14
32504,47770,10
29095,44319,14
58338,2872,10
31292,34120,11
36512,31890,9
271,40827,8
9599,9613,10
42461,21805,15
27929,46588,12
23409,736,12
16101,17625,8
23612,43601,5
30871,10779,3
43652,45886,6
39314,38085,15
11639,47830,1
52898,30881,4
3513,44033,10
13121,32624,8
55041,11271,9
18646,464,3
32264,23570,9
24548,30095,16
6704,43637,3
29007,36842,4
1436,18265,10
10477,17532,9
3953,58492,0
50856,3538,13
41932,22156,14
58496,8570,8
31238,8529,2
23002,43076,10
6553,59189,7
29220,56286,10
39001,3949,11
22763,40957,14
16070,4552,9
14122,6664,10
2093,46971,9
47381,25495,13
13139,49535,2
30110,52022,12
9076,483,15
47513,41010,3
469,39296,10
32755,40230,11
57567,32349,17
47043,57747,6
50402,56164,9
54535,4025,12
20280,55986,7
4397,52179,5
6758,16469,6
31675,9003,9
48828,19651,9
14575,9889,10
7011,55801,12
42250,37438,5
44835,57362,8
11734,10918,12
21877,9563,4
2093,25725,6
33376,25012,13
59969,36511,12
13691,4501,15
16498,28377,6
8233,1362,8
59524,41300,14
3135,30530,2
25952,52431,1
7064,12366,8
28917,37527,12
17189,22711,10
32598,32665,8
18503,11469,11
37223,57367,10
31782,40879,6
56744,20417,8
54591,32324,11
1463,51350,5
8821,41278,8
24260,3064,9
31960,55574,4
20238,20939,3
7347,18958,3
19473,16656,8
22093,18417,6
53169,37128,10
14147,39943,10
51069,28498,14
22641,54032,8
36732,55956,9
13460,51204,12
21875,4042,11
46144,769,8
15992,17,8
3127,10134,7
25663,798,9
18226,57810,1
49528,3190,9
46950,17839,8
42819,2189,3
53076,45585,10
46148,57566,14
48722,11136,8
27019,7612,8
27592,31041,16
19788,3000,15
10589,7076,13
3287,46951,8
29658,32505,4
20577,24841,2
44614,18580,8
46553,6883,2
39314,34613,8
23447,6938,17
4688,25215,9
878,40790,4
57880,55365,16
31726,54869,12
24657,59732,10
52462,48601,9
44884,37734,11
29801,32834,7
47915,36439,11
18252,50692,11
52150,28415,12
56730,54554,11
372,18796,7
41692,44697,13
59633,18998,11
38575,16194,14
6422,45239,3
42162,14499,14
46453,20207,14
14479,21547,16
4219,24650,14
11955,33809,11
54131,2664,7
52428,45559,1
31817,53680,13
1899,6082,8
19173,54494,12
38184,31420,8
42963,34059,15
57888,47307,8
25517,10128,2
19945,5560,5
51499,40876,9
48174,55531,8
34831,29879,6
46021,45128,9
8837,47400,10
2505,33314,7
1093,40927,6
10163,26696,7
35918,28989,14
40924,37810,9
46426,40208,7
4488,44661,1
13336,27098,12
57554,51745,12
46231,38012,12
53255,40979,6
10712,30147,9
22970,56488,7
2766,57606,9
58420,44843,10
54639,27344,14
45752,11374,12
22813,19358,16
886,56787,12
29,4283,11
12477,30601,8
9662,39643,13
31948,24520,8
34887,54257,9
50815,28556,7
39785,19365,9
55219,18507,6
30091,48021,10
42169,12239,7
15577,15559,7
17899,51367,14
31655,59824,10
41519,44616,14
41486,49586,8
10801,5635,1
43673,49251,10
10210,41992,11
16743,9740,10
28212,873,4
23208,31665,6
57091,37982,6
40547,32181,16
41147,58792,14
14229,3501,8
45362,8176,3
58205,30966,8
24418,47259,3
9678,18218,4
30941,52080,15
58721,52248,4
35648,23877,10
50279,33760,8
24495,21593,8
52796,6837,8
52123,17552,13
46024,16075,9
12125,21242,4
57926,58983,8
13734,24529,0
52614,10142,10
4937,11859,11
1039,18969,12
21981,42717,11
59426,41044,12
43422,558,2
1676,23428,9
16791,4122,11
15543,25253,5
5614,56940,9
56608,23209,5
35824,40594,15
2167,29661,13
30164,21496,7
55487,53400,8
54224,27222,10
49844,47856,14
50073,58625,14
44927,18655,13
25169,50567,8
30220,25151,1
14750,50753,9
44576,11820,17
35208,53580,11
34774,50601,12
50128,47039,14
35281,30699,1
49832,39537,10
10477,33035,8
46266,46757,6
50155,30664,12
7609,24733,4
52843,4367,15
28443,40541,13
10073,49947,10
42372,35652,7
36447,1343,7
45980,48728,13
7161,19920,7
59193,42579,5
4937,1655,10
41936,45558,8
37504,7904,11
34021,37523,11
53001,4757,5
31915,38281,11
42384,45444,9
12474,21854,8
6304,32520,7
50432,41753,7
44696,20128,0
38627,14813,9
53023,31601,11
36069,39762,16
20685,15064,3
41522,54734,12
42467,33551,12
36372,40472,14
24283,30191,7
53276,19176,10
40450,40196,5
28202,27148,0
15429,20937,7
48756,54471,16
7062,16787,0
33220,45776,12
36144,3037,10
24107,2214,11
45074,19022,14
58411,49344,9
14092,51549,4
31195,35970,2
50595,55266,13
14211,27406,15
49955,4138,6
19807,3042,10
58497,11778,14
38547,5871,5
31389,37930,7
48285,43529,13
29965,25568,16
8310,13971,17
33767,10421,10
6703,46422,15
41341,311,6
39403,46697,8
40462,16642,3
56268,58726,4
36928,25097,9
48523,17914,5
17041,10325,4
34427,25912,5
50531,36091,9
1840,10130,6
28917,56433,9
22089,56927,8
3242,30991,7
23850,48459,6
48470,46936,5
11279,6407,6
41211,54443,9
2100,54212,7
43926,25329,9
39685,4149,1
8325,11296,7
23930,12692,13
37454,10903,8
34591,15419,15
37703,51770,12
40776,25043,13
24728,42808,11
11058,28060,6
42238,8487,17
1127,33002,10
48943,26259,10
28007,36785,17
45797,53455,7
31490,34886,9
48235,24566,13
39746,12849,7
15999,3285,6
14904,18135,6
15624,22928,9
8492,57437,10
648,45606,8
21735,17618,1
33894,24616,10
8143,3738,11
15418,54296,5
46581,58313,6
18709,52299,13
23886,10103,5
58558,23462,4
16705,9753,0
53783,17655,7
47089,41899,10
8548,1912,14
5364,9022,13
27921,2573,11
54084,25582,11
24871,59039,12
23417,37063,3
13271,37689,7
31707,44082,15
36501,9862,3
48325,52625,3
1102,44288,1
1209,11623,7
9327,17661,8
26410,15690,13
44904,23251,10
48919,11471,8
42756,43484,6
13073,9789,12
19918,28649,2
4088,56505,12
1373,55418,8
33535,37463,2
11360,6628,3
40877,9331,1
28592,4534,10
26438,15315,5
43685,5097,3
39673,28492,6
55235,51451,10
47400,809,2
12595,46464,6
55802,44850,11
55409,56211,13
41448,1996,12
13129,53502,1
51309,59394,7
25294,18389,3
11626,49053,16
57511,39261,12
59516,39596,15
42578,8642,6
17403,608,10
21093,58318,10
30405,39215,8
28938,54209,4
15135,11995,2
19971,32233,14
34711,46403,8
52504,41377,15
1672,48136,4
22812,41257,7
48916,28937,3
6904,51423,7
44482,46655,10
27371,18373,12
50268,28797,14
7429,33140,2
28728,34998,13
3559,146,14
45518,44521,11
22835,35963,3
3847,18378,17
35882,25352,3
3376,48179,3
20680,59965,5
132,39939,7
59009,31145,2
42261,10061,9
1168,15684,1
32169,30908,6
15228,3270,9
33671,48178,6
55923,9227,4
42400,12917,14
20663,30987,15
1127,13953,9
18034,54939,6
38137,7660,12
19625,57028,12
79,23512,16
32105,32471,16
41545,37992,11
27280,53831,9
31618,13969,8
20193,16993,14
39046,33896,7
15009,27249,7
59632,10195,6
12681,33426,5
26500,37473,15
33335,7335,16
25354,39383,7
5816,58179,11
11981,31061,5
34885,59094,11
33818,38131,7
23034,12489,7
9124,58534,11
24939,32451,11
21948,59180,8
46398,16157,5
12056,45040,8
37134,23766,9
7412,15868,3
39306,52518,6
47556,7213,16
53872,59741,17
12943,43183,17
37335,23912,5
49104,38109,9
41986,57531,10
29184,5442,10
29573,11058,3
37819,21096,11
26755,7166,11
38936,26184,6
3452,43755,11
59383,50663,12
56107,46510,9
22725,43775,12
10956,58584,6
54669,36683,12
57301,46282,10
35817,5689,10
7084,23328,9
17669,44885,5
16480,40582,9
9090,59693,12
43289,35517,11
22515,17592,11
6850,9467,16
16816,49980,16
31337,55466,16
20015,17635,10
5435,9895,9
46225,42251,4
25275,24982,10
16158,38506,15
25382,27986,11
19100,12819,8
9399,29594,3
41449,40242,8
29888,31847,15
42043,13391,10
44768,28584,4
11617,49943,10
20588,1271,11
56489,12117,3
23374,39749,16
36937,51306,7
4271,2607,9
30425,8022,5
25213,29417,16
41383,28010,8
56544,28332,13
40272,36741,2
29269,52163,9
58158,17312,13
25151,6354,9
40171,11128,6
40059,48294,7
49649,28974,10
25902,24508,11
43373,16746,9
54451,46424,12
49179,54240,4
6649,42602,3
7929,14342,4
33283,24470,4
12189,25146,11
5094,7146,4
38993,47121,4
7843,42004,11
27351,31752,10
54482,40942,15
8929,48344,15
28707,34867,3
16742,2272,6
56943,16262,7
47051,27480,11
27480,43519,11
55199,43308,7
39892,18960,5
47403,29541,9
31400,57885,16
45334,37974,7
39915,39082,15
2337,52738,3
9179,42512,11
39923,54608,5
1582,51694,10
35272,36126,8
25943,1964,14
53265,20224,11
38421,3091,10
6351,38467,13
37940,14637,7
31882,59414,8
38786,45061,4
37212,56490,8
16835,29533,10
11689,29494,15
19225,34443,2
20952,57994,9
40095,38797,5
51602,31326,15
13922,28639,8
53318,48288,10
52787,29695,7
29359,15196,11
22078,42919,15
54400,18795,13
18580,4146,12
52421,6966,9
12672,7709,2
25502,33681,16
27183,16929,7
59431,17006,11
3762,18110,10
44202,25462,14
7683,49052,17
51690,57165,11
36386,22475,9
16522,27211,12
5459,113,10
32256,7928,17
14269,57737,8
18471,23609,7
36085,10718,8
4337,3080,7
4752,9762,13
36890,2197,7
49818,39284,9
3673,56197,3
3219,4188,11
1410,1132,10
49204,20529,13
47577,6331,8
27147,21805,16
59265,17968,8
59260,51078,16
6198,14794,6
49421,23675,4
33161,32736,9
14696,18525,15
29174,1347,12
30301,24401,10
20283,41606,0
54810,40560,6
48615,30820,11
37022,29881,9
26783,19754,9
15683,31947,6
53294,57533,11
46687,30140,3
22343,6270,3
54071,57731,9
38995,36172,18
52112,44363,4
34016,19101,3
41901,22535,12
9709,49623,5
40554,27536,12
8515,49914,2
13688,31331,11
57867,34451,7
31707,29725,15
191,146,13
30222,10978,2
10840,30780,3
22362,42182,1
11939,54511,3
26657,21959,8
25503,11241,12
6875,33456,1
6711,18927,5
33255,14684,16
25354,40637,3
53759,58001,8
7024,40251,5
25988,209,8
24036,17500,4
35809,18569,11
8178,27978,6
54096,38242,14
53970,56499,13
30500,58172,11
56923,921,14
35832,24576,8
47362,421,13
20510,1220,4
21484,17673,8
27856,2789,9
10010,31022,5
53981,38772,9
14050,47543,7
227,18054,13
4624,54706,3
56963,45191,10
30569,29682,8
38414,46378,10
29480,11014,1
58564,41566,8
16298,43294,4
24367,38759,5
14419,48006,6
26319,1420,9
47270,26749,9
25525,7724,13
50899,34911,3
11826,35933,7
3282,41002,14
820,14887,12
37860,4247,8
27631,30677,7
40692,28618,10
56542,38112,15
17503,26596,3
43357,14690,13
25880,38675,8
18917,44977,13
42259,4156,11
34897,34133,10
41551,45001,8
33738,25137,9
40662,16016,10
18497,14486,6
49091,25035,9
9609,32584,8
8239,54620,4
35953,49327,12
53619,44774,10
13942,37906,13
18623,18009,17
16673,19305,10
1424,18332,10
30717,55679,3
56994,7064,9
39433,11573,11
18368,13498,16
34015,17405,12
1727,37642,2
2215,54909,16
8348,31422,3
22674,18637,7
15180,10551,12
11111,38975,4
57679,54008,6
5526,38123,5
13322,10156,7
37166,55936,9
29094,42089,9
29111,10607,13
52409,37867,9
47561,24005,13
6799,32757,11
50606,57308,7
21111,54603,10
9441,52247,0
55780,34343,15
6176,46648,14
53083,50664,10
48737,55918,15
11740,38786,8
59648,29802,17
41316,54722,9
2276,36151,8
2618,27267,11
31627,16790,11
18221,44680,7
41428,56701,10
666,188,8
22352,43018,8
1812,20451,7
17352,28557,4
33473,29459,7
22961,46454,12
47669,20899,4
50224,28114,16
57120,37272,4
50163,40167,18
13860,22069,9
40544,6842,9
26406,50741,7
36481,29126,17
51814,45425,10
53387,43425,9
20949,57842,12
41910,21353,7
59986,24302,10
20888,51531,10
56166,24751,11
59139,1816,5
59583,38489,14
33753,18138,16
44992,29839,11
59346,9473,5
24588,37046,18
12036,50917,8
7155,56209,16
29082,31988,11
2947,10015,11
55605,45592,11
35799,10290,6
10421,6795,13
52869,12713,7
34424,50483,11
34678,28945,8
42378,33208,10
30123,42267,5
47486,21779,11
13633,16247,12
19117,870,1
14189,2372,14
59501,36106,5
6254,57126,5
43847,41093,4
8423,16761,1
44367,41135,16
33341,19610,11
20999,6194,10
47828,6789,11
24919,53018,10
728,35204,13
11795,34005,7
22205,6096,10
35970,26789,3
27591,6619,4
30875,25366,4
30435,57394,10
22696,54937,9
27650,38414,13
13981,49197,4
7639,57848,10
52760,49206,11
17267,21033,9
59863,34084,4
59207,38749,1
24025,56574,10
11808,44803,15
11765,2618,8
23567,55077,11
36154,52127,12
10056,11820,14
11219,18110,5
36866,42009,14
42451,11407,14
55406,53021,16
2989,41634,9
2865,388,13
51433,53697,11
49828,11529,14
36006,30730,4
7098,8105,15
21466,33428,4
33282,1282,13
42645,40965,9
81,25237,9
32620,38558,8
23051,20233,13
59907,58014,6
8761,35235,10
4647,44360,15
33660,41722,11
42079,9377,10
9949,16628,18
45343,30841,16
59301,41014,14
11566,36898,8
542,31686,6
20091,6675,12
4441,18163,2
38754,3644,7
47582,57740,9
39714,10551,8
26574,17832,8
5579,2680,13
12696,54549,9
6253,10944,13
2566,16255,11
34738,38687,11
49400,59367,12
16223,23577,14
58518,19540,16
47440,16094,5
35519,28066,13
14425,36937,0
35507,17178,9
5566,3383,9
34908,41382,7
41932,30032,11
56801,53491,2
59415,57141,5
13829,14987,13
32474,26966,8
45749,20970,6
48123,36070,10
11414,59526,11
22928,21986,4
30988,34439,16
14684,4921,12
27778,32793,5
56073,36617,3
33108,31880,9
9130,11189,7
37454,5996,9
2173,47549,15
42520,27095,8
49202,51234,10
10383,18113,6
51489,40412,7
23518,35087,5
17654,34882,13
15157,7612,3
36670,48899,11
15534,1456,9
56250,20990,9
9722,18070,3
7776,12758,8
2003,10692,5
13330,7996,3
42445,18254,8
55495,38574,1
54909,43119,12
41692,46902,10
41345,32471,15
40227,48162,13
48239,21669,15
24004,57772,13
59631,23194,5
31419,35210,10
38369,5272,9
7692,59190,8
20682,56155,11
45769,1457,8
3351,10465,9
5659,33981,11
35270,28185,3
26936,1095,9
41159,15839,10
2416,34860,8
30196,23412,3
38433,21815,8
49613,47923,6
47352,1030,7
46728,49410,7
9893,1506,15
38947,4081,16
38437,55238,14
30700,27779,9
1134,3140,9
31078,45614,11
12228,4939,7
14602,52524,11
3720,5419,6
13310,29343,7
1497,44478,4
8147,41053,3
43945,20302,9
51919,13780,15
47025,47930,9
24137,1570,15
37546,47397,8
49484,18189,11
43934,8287,13
54758,17706,3
55275,48033,6
6021,13297,2
10621,6662,12
51545,55561,15
13697,56555,8
40639,55633,12
50433,12593,7
13887,40760,9
24981,34672,11
40542,28011,9
5172,50410,17
26707,47842,9
44890,32864,17
21033,52160,5
58059,31953,14
26863,27616,10
39515,40464,7
8907,45887,9
50033,20673,6
35077,9237,11
17224,35126,9
6003,46184,4
5759,21133,13
42183,14010,9
27783,16176,5
6113,41367,7
5293,32729,13
45263,17152,14
57119,19763,15
40197,57766,12
5793,1063,11
30046,11411,11
24547,36671,7
56202,53385,8
